Company,City,Year,Deposit Ratio,Equity to Assets Ratio,LLP,Loan Ratio,NPL,ROAA,ROAE,Standard Deviation of ROAA,Total Assets EUR,Total Customer Deposits EUR,Z-Score,Unnamed: 14,Unnamed: 15,Unnamed: 16,GDP,INF,month,GPR,GPRT,GPRA,Ln_Total Assets EUR,Ln_Equity to Assets Ratio,Ln_Loan Ratio,Ln_LLP,Ln_Deposit Ratio
CAIXA RURAL GALEGA SOCIEDAD COOPERATIVA DE CREDITO LIMITADA GALLEGA,LUGO,2019,0.912139046,5.853807082,3.574449922,46.56131077,6.085466865,0.523096553,9.196520789,0.059564263,1077.111,982.475,4.673382149,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,6.982037735912505,1.7670922328240388,3.840769955303547,1.273811296335052,-0.09196283780976666
CAIXA RURAL GALEGA SOCIEDAD COOPERATIVA DE CREDITO LIMITADA GALLEGA,LUGO,2020,0.898785158,6.131660511,2.95927444,46.39420772,4.875032703,0.486829423,8.113569473,0.05853945,1199.251,1077.869,4.727921624,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,7.089452474236318,1.813465595974017,3.837174617819155,1.0849441166671325,-0.10671125193592206
CAIXA RURAL GALEGA SOCIEDAD COOPERATIVA DE CREDITO LIMITADA GALLEGA,LUGO,2021,0.867753763,5.321172822,2.415653094,46.91688735,1.984276397,0.43003692,7.564893631,0.038298228,1474.938,1279.883,5.011761868,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,7.296371233992166,1.6716937343200202,3.8483776820706455,0.8819696828424499,-0.14184728774719518
CAIXA RURAL GALEGA SOCIEDAD COOPERATIVA DE CREDITO LIMITADA GALLEGA,LUGO,2022,0.881007521,4.868968068,2.117296197,44.15023096,2.626277547,0.393287985,7.74743651,0.038479249,1741.026,1533.857,4.918196009,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,7.462229873602687,1.5828820189535502,3.787598158293364,0.7501398959226594,-0.12668911619249873
CAIXA RURAL GALEGA SOCIEDAD COOPERATIVA DE CREDITO LIMITADA GALLEGA,LUGO,2023,0.89015619,4.494803884,1.91679132,42.17037458,2.585464323,0.483420672,10.34955806,0.03700482,1957.616,1742.584,4.90178041,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,7.579482685368457,1.502922037160875,3.741717950336993,0.6506526005481056,-0.1163583372712667
CAIXA RURAL TORRENT COOPERATIVA DE CREDIT VALENCIANA,TORRENT,2017,0.846401069,9.381188119,7.626308506,68.7169967,11.76282627,0.129148349,1.395759529,0.065354932,509.04,430.852,4.981842157,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,6.232526598924537,2.238706420135375,4.229996573286751,2.0316039151148817,-0.16676195488268042
CAIXA RURAL TORRENT COOPERATIVA DE CREDIT VALENCIANA,TORRENT,2018,0.860855023,9.395850312,6.908004826,63.77510226,9.06761762,0.124310964,1.324064193,0.01035919,519.027,446.807,6.823293037,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,6.25195590493412,2.2402681356352834,4.155362867476217,1.932680858894495,-0.14982917084608702
CAIXA RURAL TORRENT COOPERATIVA DE CREDIT VALENCIANA,TORRENT,2019,0.874257967,9.389206865,5.626006561,60.09107586,5.838950194,0.201985232,2.15049384,0.030808105,526.594,460.379,5.740822664,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,6.266429853149976,2.239560823731532,4.095861342329344,1.7273998762596618,-0.13437979012621398
CAIXA RURAL TORRENT COOPERATIVA DE CREDIT VALENCIANA,TORRENT,2020,0.879529982,9.34342476,4.989046444,54.70803718,3.708202299,0.190196632,2.030768014,0.03417794,553.341,486.68,5.63099952,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,6.3159744480081805,2.234672861690823,4.002010630627175,1.6072447981159863,-0.12836762556180553
CAIXA RURAL TORRENT COOPERATIVA DE CREDIT VALENCIANA,TORRENT,2021,0.885883263,8.773120058,4.540008642,48.60962941,2.973969177,0.074224823,0.820457769,0.057649471,599.912,531.452,5.033491609,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,6.396782977792872,2.1716925079950458,3.883821647288332,1.512928915575674,-0.1211700943941596
CAIXA RURAL TORRENT COOPERATIVA DE CREDIT VALENCIANA,TORRENT,2022,0.884436182,8.289839106,3.418097645,44.56303029,2.468312872,0.093502158,1.097296083,0.050739966,653.535,578.01,5.107287948,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,6.482396089395987,2.115030560756208,3.7969045980195597,1.229084152161296,-0.12280491948336315
CAIXA RURAL TORRENT COOPERATIVA DE CREDIT VALENCIANA,TORRENT,2023,0.881572054,8.472918339,3.025931414,44.88741842,1.852197153,0.122379552,1.460052845,0.019788878,660.41,582.199,6.073850494,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,6.492860854269306,2.136874999379254,3.8041575421180798,1.107218949544194,-0.12604854026921977
CAJA DE AHORROS Y MONTE DE PIEDAD DE ONTINYENT - CAIXA ONTINYENT,ONTINYENT,2017,0.595299548,8.024805558,7.892979261,36.40379574,10.63128992,0.408285594,5.395722557,0.044827361,1329.702,791.571,5.342113105,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,7.192710135960198,2.0825374391898297,3.594673047777491,2.0659736632047596,-0.5186905581041157
CAJA DE AHORROS Y MONTE DE PIEDAD DE ONTINYENT - CAIXA ONTINYENT,ONTINYENT,2018,0.661545268,8.958561238,7.196777273,38.96850468,8.795292415,0.487903805,5.761274693,0.068741986,1204.814,797.039,4.923035716,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,7.094080477164038,2.192609637977043,3.6627537475597727,1.9736333248465705,-0.4131768654177951
CAJA DE AHORROS Y MONTE DE PIEDAD DE ONTINYENT - CAIXA ONTINYENT,ONTINYENT,2019,0.620737514,8.538826414,5.862919212,38.4226222,5.972305039,0.538282181,6.153410298,0.082835341,1216.221,754.954,4.696656195,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,7.10350378943383,2.1446235761089327,3.648646405922407,1.768647638593266,-0.4768469691739267
CAJA DE AHORROS Y MONTE DE PIEDAD DE ONTINYENT - CAIXA ONTINYENT,ONTINYENT,2020,0.639576745,9.273265806,4.986153687,36.93123416,3.44052855,0.483242535,5.426016628,0.024920029,1216.098,777.788,5.970017987,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,7.103402651384006,2.227135615917137,3.6090576472066958,1.6066648083327033,-0.44694865734499367
CAJA DE AHORROS Y MONTE DE PIEDAD DE ONTINYENT - CAIXA ONTINYENT,ONTINYENT,2021,0.651326161,8.429095794,5.601099499,33.26232139,3.527139684,0.353778869,4.006972485,0.077338847,1350.477,879.601,4.732362661,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,7.208213142358287,2.1316895057627248,3.5044252665787554,1.7229629175762464,-0.4287447468788755
CAJA DE AHORROS Y MONTE DE PIEDAD DE ONTINYENT - CAIXA ONTINYENT,ONTINYENT,2022,0.687891204,9.215349172,5.308820744,34.14545302,4.67462165,0.737056347,8.353007542,0.159193773,1361.663,936.676,4.135447402,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,7.21646202584391,2.2208704821022325,3.53062942986055,1.6693697284807363,-0.3741245872741787
CAJA DE AHORROS Y MONTE DE PIEDAD DE ONTINYENT - CAIXA ONTINYENT,ONTINYENT,2023,0.716346557,8.080309963,2.193326501,35.27961796,3.751168993,0.676843937,7.826563423,0.168291479,1360.678,974.717,3.951928763,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,7.21573838391736,2.089430233554636,3.563305402281773,0.7854193416186717,-0.3335912109640708
CAJA LABORAL POPULAR COOP DE CREDITO,MONDRAGON,2017,0.783478368,7.902664359,3.207255574,63.06185285,5.683678149,0.482401268,6.228679266,0.028015545,21314.166,16699.188,5.67745644,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,9.967127201058727,2.067199963246304,4.144116036019547,1.1654156100832878,-0.24401182701200821
CAJA LABORAL POPULAR COOP DE CREDITO,MONDRAGON,2018,0.810379345,7.703887748,2.809219035,59.74529356,4.981065156,0.515881673,6.613250352,0.02940529,22435.789,18181.5,5.633122841,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,10.018412686055568,2.0417251037770034,4.090090418838897,1.0329065212302202,-0.210252813786096
CAJA LABORAL POPULAR COOP DE CREDITO,MONDRAGON,2019,0.811601189,7.342309583,2.60161213,57.64727058,4.473893298,0.546715097,7.269281835,0.038273299,22989.333,18658.17,5.328475288,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,10.042785604722173,1.9936534502167347,4.0543429009281855,0.95613130287586,-0.2087462060241577
CAJA LABORAL POPULAR COOP DE CREDITO,MONDRAGON,2020,0.790634964,6.75819944,2.039735112,55.7619395,3.535030019,0.530155906,7.533108617,0.012599209,25058.42,19812.063,6.360399174,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,10.128965177779246,1.9107564995464859,4.021091548845919,0.7128199523664422,-0.23491890445791816
CAJA LABORAL POPULAR COOP DE CREDITO,MONDRAGON,2021,0.781197102,6.045599819,2.233607383,51.81562267,3.139886873,0.300910647,4.714431806,0.112174182,27904.146,21798.638,4.035607551,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,10.236530558919789,1.7993307047852434,3.9476916997404685,0.8036179390066711,-0.24692778966391338
CAJA LABORAL POPULAR COOP DE CREDITO,MONDRAGON,2022,0.790274449,5.201694645,2.263207287,53.06673251,2.591368797,0.359262801,6.394029642,0.097275563,28563.153,22572.73,4.045977773,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,10.259872809519646,1.6489844657649355,3.971550225507735,0.8167829607773435,-0.23537499005432844
CAJA LABORAL POPULAR COOP DE CREDITO,MONDRAGON,2023,0.815673551,7.510607831,2.053982064,54.76502727,2.492596643,0.493839577,7.789784493,0.080786037,27754.731,22638.8,4.595948447,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,10.231161591129897,2.01631639871926,4.003051801721354,0.7197803792384448,-0.20374106411242035
CAJA RURAL CENTRAL SOCIEDAD COOPERATIVA DE CREDITO,ORIHUELA,2017,0.84672549,9.358177961,3.49702963,69.76160556,8.335563341,0.520927992,5.730701725,0.057848578,1344.033,1138.027,4.960638141,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,7.203430074353089,2.236250609254014,4.245083794817524,1.2519139310221807,-0.16637873367308353
CAJA RURAL CENTRAL SOCIEDAD COOPERATIVA DE CREDITO,ORIHUELA,2018,0.75219896,7.733185994,2.928648456,64.83473077,6.884101674,0.552917732,6.536112137,0.023534632,1663.286,1251.122,5.863862082,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,7.416550442758721,2.0455209373226535,4.17184142845116,1.0745410387919367,-0.28475441555786457
CAJA RURAL CENTRAL SOCIEDAD COOPERATIVA DE CREDITO,ORIHUELA,2019,0.76751613,7.822445036,2.785409351,67.04254441,5.83200913,0.631483046,8.117349942,0.040459683,1787.638,1372.041,5.342080472,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,7.488650474385383,2.0569971701380045,4.2053274090633925,1.0243948467792052,-0.26459578345497897
CAJA RURAL CENTRAL SOCIEDAD COOPERATIVA DE CREDITO,ORIHUELA,2020,0.781336363,8.118025992,2.297044382,64.685033,4.771597394,0.629034021,7.885103915,0.03647251,1972.413,1541.118,5.479914098,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,7.5870129452834325,2.094087020185416,4.169529845534379,0.831623245244287,-0.24674953940113428
CAJA RURAL CENTRAL SOCIEDAD COOPERATIVA DE CREDITO,ORIHUELA,2021,0.721048607,6.665716492,2.21371195,53.86147615,4.122298948,0.428331146,5.873383679,0.095194734,2596.015,1871.853,4.311086725,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,7.861732855927472,1.8969774485280573,3.986415494174612,0.7946707219378284,-0.3270487278807848
CAJA RURAL CENTRAL SOCIEDAD COOPERATIVA DE CREDITO,ORIHUELA,2022,0.718817338,6.489022039,2.188724747,53.0878928,3.459915504,0.427031354,6.497170444,0.09492009,2893.98,2080.243,4.28856519,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,7.970387996317514,1.8701118319963397,3.971948894717267,0.7833190669157288,-0.3301480036068169
CAJA RURAL CENTRAL SOCIEDAD COOPERATIVA DE CREDITO,ORIHUELA,2023,0.727221581,6.621679527,2.13189363,57.17215595,2.860592052,0.559522109,8.532982085,0.062152642,3057.17,2223.24,4.749628676,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,8.02524493041989,1.8903490427561438,4.046066995777005,0.7570106129388698,-0.31852405971653247
CAJA RURAL DE ASTURIAS,OVIEDO,2017,0.744061915,10.21836647,2.668148302,51.44445396,5.539373314,0.527395261,5.160321577,0.014969927,4086.25,3040.423,6.559688409,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,8.31538295803842,2.3241867354054166,3.9405026617176,0.9813847119658344,-0.2956310285255398
CAJA RURAL DE ASTURIAS,OVIEDO,2018,0.774776218,10.0421466,2.194150723,51.60593961,4.088215643,0.671669001,6.631337199,0.069461481,4232.133,3278.956,5.038517002,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,8.350461400265482,2.3067908961914747,3.943636774583947,0.785795057305667,-0.25518104229311955
CAJA RURAL DE ASTURIAS,OVIEDO,2019,0.796035735,10.3325265,1.993112007,51.25473091,3.047642313,0.683880285,6.711363528,0.076832913,4383.41,3489.351,4.96550787,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,8.38558223927914,2.335296832123423,3.9368079241971956,0.689697239852188,-0.22811120092934387
CAJA RURAL DE ASTURIAS,OVIEDO,2020,0.833619353,11.37081355,1.654399784,53.35619573,2.60879696,0.685349086,6.310819108,0.006132043,4524.751,3771.92,7.583803271,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,8.417317826995642,2.4310498575333934,3.9769901046505085,0.503438274771036,-0.18197839208170036
CAJA RURAL DE ASTURIAS,OVIEDO,2021,0.779406573,9.890044468,1.834497566,54.33722185,0.029437478,0.437258034,4.14113634,0.116606585,5492.675,4281.027,4.483740644,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,8.611170665380689,2.29152864188336,3.9952094773692113,0.6067706380202781,-0.24922245270277352
CAJA RURAL DE ASTURIAS,OVIEDO,2022,0.781917512,9.524997949,1.742318444,48.36003952,2.114149191,0.48873488,5.037584693,0.106903997,5850.08,4574.28,4.539781502,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,8.674210615346073,2.2539197056846576,3.878673842950559,0.5552166653976934,-0.24600602737654756
CAJA RURAL DE ASTURIAS,OVIEDO,2023,0.833562417,8.554391239,2.046230308,52.54998737,1.90801454,0.660098099,7.302315601,0.095261577,5853.029,4878.865,4.5719059,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,8.67471458400302,2.1464447463084713,3.9617648569804005,0.7159992261993576,-0.18204669417214625
"CAJA RURAL DE BURGOS, FUENTEPELAYO, SEGOVIA Y CASTELLDANS SCC",SEGOVIA,2017,0.855163245,7.164650312,4.762897401,56.52472649,9.023736782,0.219930268,3.209968457,0.068384687,1810.528,1548.297,4.593597652,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,7.501373794427175,1.969159255064707,4.034678179408409,1.5608561807511083,-0.1564628984455947
"CAJA RURAL DE BURGOS, FUENTEPELAYO, SEGOVIA Y CASTELLDANS SCC",SEGOVIA,2018,0.79943319,6.539856197,3.879861001,52.14947578,7.251037261,0.446718179,6.538625823,0.093103928,2061.712,1648.201,4.318029267,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,7.631291984599027,1.877915177001063,3.9541141292390196,1.3557993285089338,-0.2238523149278095
"CAJA RURAL DE BURGOS, FUENTEPELAYO, SEGOVIA Y CASTELLDANS SCC",SEGOVIA,2019,0.795739622,6.895502225,3.093846928,53.31138051,5.832907995,0.287254246,4.276773423,0.083833536,2037.096,1620.998,4.450605384,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,7.619280543245913,1.9308693476064112,3.9761498263913295,1.1294152771067072,-0.22848325468945965
"CAJA RURAL DE BURGOS, FUENTEPELAYO, SEGOVIA Y CASTELLDANS SCC",SEGOVIA,2020,0.779372449,6.927856561,2.766164947,53.24546553,4.644327362,0.369237003,5.341828152,0.065109524,2168.333,1689.939,4.71916057,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,7.681713948550582,1.9355504668021493,3.9749126465974984,1.0174618652317169,-0.2492662356887181
"CAJA RURAL DE BURGOS, FUENTEPELAYO, SEGOVIA Y CASTELLDANS SCC",SEGOVIA,2021,0.759242973,6.224932705,3.038482224,50.68469844,4.252588704,0.239684033,3.657268467,0.05350812,2468.605,1874.271,4.794265598,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,7.811408492747297,1.828562631850571,3.925624059127406,1.1113581223211,-0.2754334302851473
"CAJA RURAL DE BURGOS, FUENTEPELAYO, SEGOVIA Y CASTELLDANS SCC",SEGOVIA,2022,0.768020718,5.911729047,3.121943477,48.99501112,3.694496399,0.392727923,6.481250847,0.067295557,2765.553,2124.002,4.539917904,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,7.924995893959101,1.7769383515739763,3.891718479049691,1.1384557171887966,-0.26393856963582574
"CAJA RURAL DE BURGOS, FUENTEPELAYO, SEGOVIA Y CASTELLDANS SCC",SEGOVIA,2023,0.827374844,6.314336327,2.688991157,53.31027529,3.065201343,0.467811268,7.656979824,0.094928029,2672.965,2211.544,4.26893007,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,7.890943622151211,1.8428226555844498,3.9761290947680634,0.9891660886982038,-0.18949742909118694
CAJA RURAL DE GRANADA,GRANADA,2017,0.701189155,10.34435855,2.622111508,55.55882904,7.653103635,0.446688219,4.1891398,0.014065318,5271.308,3696.184,6.633429553,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,8.570033808082997,2.336441303475164,4.017442442070097,0.9639799122785676,-0.354977592398074
CAJA RURAL DE GRANADA,GRANADA,2018,0.693768206,10.24414143,2.706845668,55.78086052,6.486976149,0.445828611,4.331174128,0.016041597,5435.497,3770.975,6.501876042,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,8.600706239716757,2.326705974372393,4.0214308091151265,0.9957839968162906,-0.3656173713829483
CAJA RURAL DE GRANADA,GRANADA,2019,0.672567448,9.931114497,2.76994354,55.82726328,4.782129397,0.586100835,5.813373802,0.06692194,5845.497,3931.491,5.057241891,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,8.673426900231448,2.295672707106598,4.022262339313715,1.0188269373200374,-0.3966528781115005
